# Region type : patch outlet
# Faces       : 320
# Area        : 1.950845e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
19.125        	4.464699e-03
19.1875       	4.429983e-03
19.25         	4.395283e-03
19.3125       	4.361095e-03
19.375        	4.326891e-03
19.4375       	4.293189e-03
19.5          	4.259003e-03
19.5625       	4.224750e-03
19.625        	4.191666e-03
19.6875       	4.158852e-03
19.75         	4.125601e-03
19.8125       	4.092811e-03
19.875        	4.060302e-03
19.9375       	4.026998e-03
20            	3.993627e-03
20.0625       	3.960511e-03
20.125        	3.928217e-03
20.1875       	3.895588e-03
20.25         	3.862919e-03
20.3125       	3.830706e-03
20.375        	3.798062e-03
20.4375       	3.766095e-03
20.5          	3.733634e-03
20.5625       	3.701693e-03
20.625        	3.669461e-03
20.6875       	3.637816e-03
20.75         	3.606319e-03
20.8125       	3.574308e-03
20.875        	3.543003e-03
20.9375       	3.511550e-03
21            	3.480044e-03
21.0625       	3.449203e-03
21.125        	3.418459e-03
21.1875       	3.388041e-03
21.25         	3.357510e-03
21.3125       	3.327287e-03
21.375        	3.297959e-03
21.4375       	3.268271e-03
21.5          	3.239608e-03
21.5625       	3.211515e-03
21.625        	3.184054e-03
21.6875       	3.156815e-03
21.75         	3.130023e-03
21.8125       	3.103980e-03
21.875        	3.078023e-03
21.9375       	3.052962e-03
22            	3.028388e-03
22.0625       	3.004278e-03
22.125        	2.980781e-03
22.1875       	2.957597e-03
22.25         	2.935033e-03
22.3125       	2.913537e-03
22.375        	2.892203e-03
22.4375       	2.871610e-03
22.5          	2.851583e-03
22.5625       	2.832242e-03
22.625        	2.813086e-03
22.6875       	2.794735e-03
22.75         	2.777037e-03
22.8125       	2.759657e-03
22.875        	2.743175e-03
22.9375       	2.726824e-03
23            	2.711302e-03
23.0625       	2.696067e-03
23.125        	2.681157e-03
23.1875       	2.667160e-03
23.25         	2.653155e-03
23.3125       	2.639700e-03
23.375        	2.626703e-03
23.4375       	2.614497e-03
23.5          	2.602552e-03
23.5625       	2.591385e-03
23.625        	2.580403e-03
23.6875       	2.570169e-03
23.75         	2.560087e-03
23.8125       	2.550285e-03
23.875        	2.540835e-03
23.9375       	2.531740e-03
24            	2.522542e-03
24.0625       	2.513862e-03
24.125        	2.505513e-03
24.1875       	2.497059e-03
24.25         	2.488805e-03
24.3125       	2.481145e-03
24.375        	2.473451e-03
24.4375       	2.466132e-03
24.5          	2.458688e-03
24.5625       	2.451574e-03
24.625        	2.444610e-03
24.6875       	2.437387e-03
24.75         	2.430328e-03
24.8125       	2.423871e-03
24.875        	2.417174e-03
24.9375       	2.410765e-03
25            	2.404121e-03
25.0625       	2.397654e-03
25.125        	2.391427e-03
25.1875       	2.385311e-03
25.25         	2.378780e-03
25.3125       	2.372058e-03
25.375        	2.365789e-03
25.4375       	2.359463e-03
25.5          	2.353179e-03
25.5625       	2.346805e-03
25.625        	2.340609e-03
25.6875       	2.334191e-03
25.75         	2.327519e-03
25.8125       	2.321189e-03
25.875        	2.314730e-03
25.9375       	2.308127e-03
26            	2.301440e-03
