# Region type : patch outlet
# Faces       : 180
# Area        : 1.927305e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
16.2121       	3.076882e-03
16.2626       	3.054494e-03
16.3131       	3.032342e-03
16.3636       	3.010439e-03
16.4141       	2.988799e-03
16.4646       	2.967431e-03
16.5152       	2.946367e-03
16.5657       	2.925627e-03
16.6162       	2.905219e-03
16.6667       	2.885147e-03
16.7172       	2.865398e-03
16.7677       	2.845914e-03
16.8182       	2.826688e-03
16.8687       	2.807735e-03
16.9192       	2.789035e-03
16.9697       	2.770584e-03
17.0202       	2.752366e-03
17.0707       	2.734364e-03
17.1212       	2.716579e-03
17.1717       	2.698964e-03
17.2222       	2.681509e-03
17.2727       	2.664216e-03
17.3232       	2.647086e-03
17.3737       	2.630119e-03
17.4242       	2.613324e-03
17.4747       	2.596708e-03
17.5253       	2.580275e-03
17.5758       	2.564028e-03
17.6263       	2.547964e-03
17.6768       	2.532093e-03
17.7273       	2.516438e-03
17.7778       	2.500995e-03
17.8283       	2.485760e-03
17.8788       	2.470736e-03
17.9293       	2.455917e-03
17.9798       	2.441299e-03
18.0303       	2.426840e-03
18.0808       	2.412530e-03
18.1313       	2.398369e-03
18.1818       	2.384355e-03
18.2323       	2.370486e-03
18.2828       	2.356761e-03
18.3333       	2.343176e-03
18.3838       	2.329733e-03
18.4343       	2.316425e-03
18.4848       	2.303235e-03
18.5354       	2.290162e-03
18.5859       	2.277203e-03
18.6364       	2.264361e-03
18.6869       	2.251639e-03
18.7374       	2.239038e-03
18.7879       	2.226555e-03
18.8384       	2.214188e-03
18.8889       	2.201908e-03
18.9394       	2.189708e-03
18.9899       	2.177585e-03
19.0404       	2.165576e-03
19.0909       	2.153695e-03
19.1414       	2.141944e-03
19.1919       	2.130313e-03
19.2424       	2.118806e-03
19.2929       	2.107428e-03
19.3434       	2.096176e-03
19.3939       	2.085048e-03
19.4444       	2.074042e-03
19.4949       	2.063157e-03
19.5455       	2.052392e-03
19.596        	2.041745e-03
19.6465       	2.031215e-03
19.697        	2.020801e-03
19.7475       	2.010501e-03
19.798        	2.000298e-03
19.8485       	1.990203e-03
19.899        	1.980209e-03
