# Region type : patch outlet
# Faces       : 320
# Area        : 1.945339e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
10.4983       	1.119141e-02
10.5155       	1.110712e-02
10.5326       	1.102357e-02
10.5498       	1.094075e-02
10.567        	1.085864e-02
10.5842       	1.077722e-02
10.6014       	1.069645e-02
10.6186       	1.061630e-02
10.6357       	1.053671e-02
10.6529       	1.045770e-02
10.6701       	1.037919e-02
10.6873       	1.030112e-02
10.7045       	1.022344e-02
10.7216       	1.014612e-02
10.7388       	1.006917e-02
10.756        	9.992587e-03
10.7732       	9.916385e-03
10.7904       	9.840599e-03
10.8076       	9.765277e-03
10.8247       	9.690455e-03
10.8419       	9.616163e-03
10.8591       	9.542416e-03
10.8763       	9.469240e-03
10.8935       	9.396635e-03
10.9107       	9.324582e-03
10.9278       	9.253093e-03
10.945        	9.182182e-03
10.9622       	9.111839e-03
10.9794       	9.042056e-03
10.9966       	8.972817e-03
11.0137       	8.904095e-03
11.0309       	8.835865e-03
11.0481       	8.768123e-03
11.0653       	8.700842e-03
11.0825       	8.633998e-03
11.0997       	8.567600e-03
11.1168       	8.501649e-03
11.134        	8.436152e-03
11.1512       	8.371109e-03
11.1684       	8.306506e-03
11.1856       	8.242347e-03
11.2027       	8.178642e-03
11.2199       	8.115400e-03
11.2371       	8.052615e-03
11.2543       	7.990272e-03
11.2715       	7.928365e-03
11.2887       	7.866874e-03
11.3058       	7.805788e-03
11.323        	7.745096e-03
11.3402       	7.684788e-03
11.3574       	7.624855e-03
11.3746       	7.565302e-03
11.3918       	7.506120e-03
11.4089       	7.447299e-03
11.4261       	7.388847e-03
11.4433       	7.330777e-03
11.4605       	7.273099e-03
11.4777       	7.215802e-03
11.4948       	7.158883e-03
11.512        	7.102352e-03
11.5292       	7.046221e-03
11.5464       	6.990484e-03
11.5636       	6.935143e-03
11.5808       	6.880200e-03
11.5979       	6.825649e-03
11.6151       	6.771487e-03
11.6323       	6.717716e-03
11.6495       	6.664332e-03
11.6667       	6.611339e-03
11.6838       	6.558794e-03
11.701        	6.506701e-03
11.7182       	6.455050e-03
11.7354       	6.403824e-03
11.7526       	6.352999e-03
11.7698       	6.302546e-03
11.7869       	6.252566e-03
11.8041       	6.203111e-03
11.8213       	6.154261e-03
11.8385       	6.106049e-03
11.8557       	6.058568e-03
11.8729       	6.011815e-03
11.89         	5.965803e-03
11.9072       	5.920560e-03
11.9244       	5.876101e-03
11.9416       	5.832369e-03
11.9588       	5.789371e-03
11.9759       	5.747091e-03
11.9931       	5.705564e-03
12.0103       	5.664863e-03
12.0275       	5.625082e-03
12.0447       	5.586258e-03
12.0619       	5.548312e-03
12.079        	5.511269e-03
12.0962       	5.475129e-03
12.1134       	5.439863e-03
12.1306       	5.405454e-03
12.1478       	5.371938e-03
12.1649       	5.339341e-03
12.1821       	5.307670e-03
12.1993       	5.276921e-03
12.2165       	5.247121e-03
12.2337       	5.218300e-03
12.2509       	5.190450e-03
12.268        	5.163580e-03
12.2852       	5.137639e-03
12.3024       	5.112706e-03
12.3196       	5.088783e-03
12.3368       	5.065789e-03
12.354        	5.043683e-03
12.3711       	5.022433e-03
12.3883       	5.002012e-03
12.4055       	4.982459e-03
