# Region type : patch outlet
# Faces       : 320
# Area        : 1.945339e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
13.0928       	4.549011e-03
13.11         	4.540593e-03
13.1271       	4.532156e-03
13.1443       	4.523680e-03
13.1615       	4.515166e-03
13.1787       	4.506637e-03
13.1959       	4.498076e-03
13.2131       	4.489474e-03
13.2302       	4.480814e-03
13.2474       	4.472114e-03
13.2646       	4.463377e-03
13.2818       	4.454582e-03
13.299        	4.445743e-03
13.3162       	4.436869e-03
13.3333       	4.427955e-03
13.3505       	4.419015e-03
13.3677       	4.410044e-03
13.3849       	4.401034e-03
13.4021       	4.391990e-03
13.4192       	4.382919e-03
13.4364       	4.373826e-03
13.4536       	4.364714e-03
13.4708       	4.355591e-03
13.488        	4.346463e-03
13.5052       	4.337324e-03
13.5223       	4.328179e-03
