# Region type : patch outlet
# Faces       : 320
# Area        : 1.945340e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
12.6923       	3.158734e-03
12.7308       	3.161359e-03
12.7692       	3.163762e-03
12.8077       	3.165893e-03
12.8462       	3.167709e-03
12.8846       	3.169187e-03
12.9231       	3.170303e-03
12.9615       	3.171034e-03
13            	3.171434e-03
13.0385       	3.171485e-03
13.0769       	3.171151e-03
13.1154       	3.170404e-03
13.1538       	3.169236e-03
13.1923       	3.167638e-03
13.2308       	3.165593e-03
13.2692       	3.163103e-03
13.3077       	3.160219e-03
13.3462       	3.156924e-03
13.3846       	3.153179e-03
13.4231       	3.148998e-03
13.4615       	3.144373e-03
13.5          	3.139304e-03
13.5385       	3.133793e-03
13.5769       	3.127847e-03
13.6154       	3.121481e-03
13.6538       	3.114704e-03
13.6923       	3.107549e-03
13.7308       	3.100036e-03
13.7692       	3.092135e-03
13.8077       	3.083841e-03
13.8462       	3.075146e-03
13.8846       	3.066029e-03
13.9231       	3.056528e-03
13.9615       	3.046673e-03
14            	3.036453e-03
14.0385       	3.025867e-03
14.0769       	3.014929e-03
14.1154       	3.003655e-03
14.1538       	2.992056e-03
14.1923       	2.980152e-03
14.2308       	2.967958e-03
14.2692       	2.955481e-03
14.3077       	2.942777e-03
14.3462       	2.929846e-03
14.3846       	2.916716e-03
14.4231       	2.903414e-03
14.4615       	2.889921e-03
14.5          	2.876222e-03
14.5385       	2.862310e-03
14.5769       	2.848221e-03
14.6154       	2.833943e-03
14.6538       	2.819455e-03
14.6923       	2.804750e-03
14.7308       	2.789843e-03
14.7692       	2.774732e-03
14.8077       	2.759425e-03
14.8462       	2.743924e-03
14.8846       	2.728268e-03
14.9231       	2.712487e-03
14.9615       	2.696584e-03
15            	2.680587e-03
15.0385       	2.664514e-03
15.0769       	2.648417e-03
15.1154       	2.632281e-03
15.1538       	2.616116e-03
15.1923       	2.599934e-03
15.2308       	2.583762e-03
